corpus_name,raw_sentence,label,clean_sentence_training,clean_sentence_EDA
youtube_toxic_comments,I love this woman. THIS is a voice that matters. Fuck black lives matter.,1,I love this woman THIS is a voice that matters Fuck black lives matter,I love this woman THIS is a voice that matters Fuck black lives matter
youtube_toxic_comments,"Thats a real parent, a real mother. Nothing but real talk right there. She learned well from her mom.  A voice of truth in a sea of bullshit.",0,Thats a real parent a real mother Nothing but real talk right there She learned well from her mom A voice of truth in a sea of bullshit,Thats a real parent a real mother Nothing but real talk right there She learned well from her mom A voice of truth in a sea of bullshit
youtube_toxic_comments,finally a black person with a unbiased opinion. An incredibly high percentage of black lives are lost among themselves and only an extremely small fraction from police.  Black people need to take responsibility for their violence.,1,finally a black person with a unbiased opinion An incredibly high percentage of black lives are lost among themselves and only an extremely small fraction from police Black people need to take responsibility for their violence,finally a black person with a unbiased opinion An incredibly high percentage of black lives are lost among themselves and only an extremely small fraction from police Black people need to take responsibility for their violence
youtube_toxic_comments,"Thank you for the truth, and speaking for the innocent.",0,Thank you for the truth and speaking for the innocent,Thank you for the truth and speaking for the innocent
youtube_toxic_comments,This is sad. Disgrace to all black people,1,This is sad Disgrace to all black people,This is sad Disgrace to all black people
youtube_toxic_comments,My mother told me the same thing.  God Bless this woman.,0,My mother told me the same thing God Bless this woman,My mother told me the same thing God Bless this woman
youtube_toxic_comments,"This gal calls it spot on! Way to go Ms.Peggy, way to go!",0,This gal calls it spot on Way to go MsPeggy way to go,This gal calls it spot on Way to go MsPeggy way to go
youtube_toxic_comments,When I c the blk lives matter bullshit.....witch I call bullshit 5 black people were killed in a five period in Newark nj where were they....... I call Bullshitb,2,When I c the blk lives matter bullshitwitch I call bullshit black people were killed in a five period in Newark nj where were they I call Bullshitb,When I c the blk lives matter bullshitwitch I call bullshit black people were killed in a five period in Newark nj where were they I call Bullshitb
youtube_toxic_comments,"Love it I same the saem thing Go Peggy!  #stupid  
Ya Killing ya selves more quicker than  STLPD could ever  #wakeup",0,Love it I same the saem thing Go Peggy stupid Ya Killing ya selves more quicker than STLPD could ever wakeup,Love it I same the saem thing Go Peggy stupid Ya Killing ya selves more quicker than STLPD could ever wakeup
youtube_toxic_comments,Niggas love being the victim in any situation that's why I separate my from them and other black people need to do the same,1,Niggas love being the victim in any situation thats why I separate my from them and other black people need to do the same,Niggas love being the victim in any situation thats why I separate my from them and other black people need to do the same
youtube_toxic_comments,"Oh that politicians had the same style of oratory! Peggy Hubbard, in one short video, rings out a message that is loud and clear.....to those who will listen. Ok, I'm in England and thankfully we don't have a gun culture; but I've seen enough of the American scene in my time to know that Peggy drops all the hang-wringing crap to tell it as it is.
Her words should be written down and posted in the White House.....mavbe someone there would listen and act.",0,Oh that politicians had the same style of oratory Peggy Hubbard in one short video rings out a message that is loud and clearto those who will listen Ok Im in England and thankfully we dont have a gun culture but Ive seen enough of the American scene in my time to know that Peggy drops all the hangwringing crap to tell it as it is Her words should be written down and posted in the White Housemavbe someone there would listen and act,Oh that politicians had the same style of oratory Peggy Hubbard in one short video rings out a message that is loud and clearto those who will listen Ok Im in England and thankfully we dont have a gun culture but Ive seen enough of the American scene in my time to know that Peggy drops all the hangwringing crap to tell it as it is Her words should be written down and posted in the White Housemavbe someone there would listen and act
youtube_toxic_comments,everyone share this......this women is awesome,0,everyone share thisthis women is awesome,everyone share thisthis women is awesome
youtube_toxic_comments,This is REAL black leadership. Real revolutionary radicalism!,0,This is REAL black leadership Real revolutionary radicalism,This is REAL black leadership Real revolutionary radicalism
youtube_toxic_comments,Respect!,0,Respect,Respect
youtube_toxic_comments,Thanks for being a voice of sanity in the black community Peggy.,0,Thanks for being a voice of sanity in the black community Peggy,Thanks for being a voice of sanity in the black community Peggy
youtube_toxic_comments,"Wow!...people like me can't say these things she RIGHTLY says, because the ""PC police"" will get offended, tag me as racist, and therefore no truth I might speak is given credence....society as we know it. But her speaking the truth magnifies it like no one else could. Why aren't we elevating people like her to school boards, city councils, mayors, state and national office?",0,Wowpeople like me cant say these things she RIGHTLY says because the PC police will get offended tag me as racist and therefore no truth I might speak is given credencesociety as we know it But her speaking the truth magnifies it like no one else could Why arent we elevating people like her to school boards city councils mayors state and national office,Wowpeople like me cant say these things she RIGHTLY says because the PC police will get offended tag me as racist and therefore no truth I might speak is given credencesociety as we know it But her speaking the truth magnifies it like no one else could Why arent we elevating people like her to school boards city councils mayors state and national office
youtube_toxic_comments,And she's a US Navy vet. Mad respect,0,And shes a US Navy vet Mad respect,And shes a US Navy vet Mad respect
youtube_toxic_comments,"+ ~ day day ~
+ thisisacommentary

Here's some truth for you!",0,day day thisisacommentary Heres some truth for you,day day thisisacommentary Heres some truth for you
youtube_toxic_comments,"So this bitch is talking about people like Dylan Roof, James Holmes, Jared Loughner, Jerad Miller, Tim McVeigh, Jared Loughner, Jim David Adkisson, Paul Hill, Scott Roeder, Frazier Glen Miller Jr. Elliot Rodger, Buford O' Furrow, John R Houser, etc,. then RIGHT?",1,So this bitch is talking about people like Dylan Roof James Holmes Jared Loughner Jerad Miller Tim McVeigh Jared Loughner Jim David Adkisson Paul Hill Scott Roeder Frazier Glen Miller Jr Elliot Rodger Buford O Furrow John R Houser etc then RIGHT,So this bitch is talking about people like Dylan Roof James Holmes Jared Loughner Jerad Miller Tim McVeigh Jared Loughner Jim David Adkisson Paul Hill Scott Roeder Frazier Glen Miller Jr Elliot Rodger Buford O Furrow John R Houser etc then RIGHT
youtube_toxic_comments,"Thank you for being real. When I heard about the little girl I thought the same thing.
Where is the rage! The Media and who is ever behind them want to promote racial tensions and nobody in the black community wants to talk about the elephant in the room. Its almost like everything in the media and music scene promotes a thug life.",0,Thank you for being real When I heard about the little girl I thought the same thing Where is the rage The Media and who is ever behind them want to promote racial tensions and nobody in the black community wants to talk about the elephant in the room Its almost like everything in the media and music scene promotes a thug life,Thank you for being real When I heard about the little girl I thought the same thing Where is the rage The Media and who is ever behind them want to promote racial tensions and nobody in the black community wants to talk about the elephant in the room Its almost like everything in the media and music scene promotes a thug life
youtube_toxic_comments,Peggy is my hero..,0,Peggy is my hero,Peggy is my hero
youtube_toxic_comments,Awesome women.,0,Awesome women,Awesome women
youtube_toxic_comments,"i think alot of black people are tired with gun violence and gangs and ignorance in their communities and want it to stop
  and yes their are bad people of all races but whats gets to me with that statement when you talk about things in the black commuity people are so quick to say their are bad people in every race and say your putting blacks down when you just want your people do better and caring their selfs in a repectful way",0,i think alot of black people are tired with gun violence and gangs and ignorance in their communities and want it to stop and yes their are bad people of all races but whats gets to me with that statement when you talk about things in the black commuity people are so quick to say their are bad people in every race and say your putting blacks down when you just want your people do better and caring their selfs in a repectful way,i think alot of black people are tired with gun violence and gangs and ignorance in their communities and want it to stop and yes their are bad people of all races but whats gets to me with that statement when you talk about things in the black commuity people are so quick to say their are bad people in every race and say your putting blacks down when you just want your people do better and caring their selfs in a repectful way
youtube_toxic_comments,*Tips hat to this class A lady. Well spoken!,0,Tips hat to this class A lady Well spoken,Tips hat to this class A lady Well spoken
youtube_toxic_comments,If only more black people were like her...,0,If only more black people were like her,If only more black people were like her
youtube_toxic_comments,She is right Blacks are in the shitter because of themselves not the white man.,1,She is right Blacks are in the shitter because of themselves not the white man,She is right Blacks are in the shitter because of themselves not the white man
youtube_toxic_comments,"Obama should be saying exactly what this lady is saying.  Instead, he's defending the thugs.  She should clean up her language, however.",1,Obama should be saying exactly what this lady is saying Instead hes defending the thugs She should clean up her language however,Obama should be saying exactly what this lady is saying Instead hes defending the thugs She should clean up her language however
youtube_toxic_comments,"So proud of a woman & mother that stands on principle, morality & just plain common sense! And not afraid to go against the tide of her cultures wrong path! Kudos to you Peggy & also to the mother of the 2 kids in Hattiesburg, Ms. That killed 2 police officers... Then stands up and takes responsibility, as we all should. You two are wonderful role models and my latest heroines!",0,So proud of a woman mother that stands on principle morality just plain common sense And not afraid to go against the tide of her cultures wrong path Kudos to you Peggy also to the mother of the kids in Hattiesburg Ms That killed police officers Then stands up and takes responsibility as we all should You two are wonderful role models and my latest heroines,So proud of a woman mother that stands on principle morality just plain common sense And not afraid to go against the tide of her cultures wrong path Kudos to you Peggy also to the mother of the kids in Hattiesburg Ms That killed police officers Then stands up and takes responsibility as we all should You two are wonderful role models and my latest heroines
youtube_toxic_comments,"basically she's doing more than talking. black lives do matter, but I guess when looting and rioting take place only for an asshole whose robbed and druged up the community . She hits on all points and was on CNN. She believes there is police brutality and Wants reforms, she knows theres racism, but she also knows nobody is going to take. a fucking second  look at black rights till black people take a stand against self destruction.",0,basically shes doing more than talking black lives do matter but I guess when looting and rioting take place only for an asshole whose robbed and druged up the community She hits on all points and was on CNN She believes there is police brutality and Wants reforms she knows theres racism but she also knows nobody is going to take a fucking second look at black rights till black people take a stand against self destruction,basically shes doing more than talking black lives do matter but I guess when looting and rioting take place only for an asshole whose robbed and druged up the community She hits on all points and was on CNN She believes there is police brutality and Wants reforms she knows theres racism but she also knows nobody is going to take a fucking second look at black rights till black people take a stand against self destruction
youtube_toxic_comments,I've spread this video everywhere!!!! Awesome!,0,Ive spread this video everywhere Awesome,Ive spread this video everywhere Awesome
youtube_toxic_comments,"Thank you, Peggy!",0,Thank you Peggy,Thank you Peggy
youtube_toxic_comments,The female Uncle Ruckus,0,The female Uncle Ruckus,The female Uncle Ruckus
youtube_toxic_comments,Well damn. Good for her,0,Well damn Good for her,Well damn Good for her
youtube_toxic_comments,"Im a white person who always thought everyone should be treated fairly.
With BLM and creating a bunch of bull and threatening my life and others by making it harder for cops to take out the bad guys, maybe not drawing their weapon fast enough or killing the spirit of being a hero or killing the spirit of NOT putting out 110% and doing JUST enough to comply. (No more rushing into burning houses type of thing) from a few bad cops

And with the neighborhood gangs in my neighborhood having the heat taken off them. Emboldening them.

 And not the spirit of ALL lives matter (A form of racism in itself)

BLM is causing a feeling that Black Lives don't matter.

Peggy gave me hope there is still hope that there is still intelligence in the black community. 
So maybe we can still all live together.
I'm one less white guy willing to join the KKK because of Peggy, NOT BLM.",1,Im a white person who always thought everyone should be treated fairly With BLM and creating a bunch of bull and threatening my life and others by making it harder for cops to take out the bad guys maybe not drawing their weapon fast enough or killing the spirit of being a hero or killing the spirit of NOT putting out and doing JUST enough to comply No more rushing into burning houses type of thing from a few bad cops And with the neighborhood gangs in my neighborhood having the heat taken off them Emboldening them And not the spirit of ALL lives matter A form of racism in itself BLM is causing a feeling that Black Lives dont matter Peggy gave me hope there is still hope that there is still intelligence in the black community So maybe we can still all live together Im one less white guy willing to join the KKK because of Peggy NOT BLM,Im a white person who always thought everyone should be treated fairly With BLM and creating a bunch of bull and threatening my life and others by making it harder for cops to take out the bad guys maybe not drawing their weapon fast enough or killing the spirit of being a hero or killing the spirit of NOT putting out and doing JUST enough to comply No more rushing into burning houses type of thing from a few bad cops And with the neighborhood gangs in my neighborhood having the heat taken off them Emboldening them And not the spirit of ALL lives matter A form of racism in itself BLM is causing a feeling that Black Lives dont matter Peggy gave me hope there is still hope that there is still intelligence in the black community So maybe we can still all live together Im one less white guy willing to join the KKK because of Peggy NOT BLM
youtube_toxic_comments,I agree with this sista 100% !!!!!,0,I agree with this sista,I agree with this sista
youtube_toxic_comments,"As a black person all I have to say is THANK YOU FOR SPEAKING THE TRUTH. Too many blacks out there causing trouble, dressing like idiots and bring trouble to themselves, killing eachother, causing crimes then they complain the police are after them when they are up to no good. I'm just glad my parents grew me up properly. I stayed away from the garbage.",1,As a black person all I have to say is THANK YOU FOR SPEAKING THE TRUTH Too many blacks out there causing trouble dressing like idiots and bring trouble to themselves killing eachother causing crimes then they complain the police are after them when they are up to no good Im just glad my parents grew me up properly I stayed away from the garbage,As a black person all I have to say is THANK YOU FOR SPEAKING THE TRUTH Too many blacks out there causing trouble dressing like idiots and bring trouble to themselves killing eachother causing crimes then they complain the police are after them when they are up to no good Im just glad my parents grew me up properly I stayed away from the garbage
youtube_toxic_comments,"Thank you Mrs. Hubbard. I am so happy that you said what needs saying. Blacks are allowing their neighborhoods to be destroyed by themselves. Black mother's stand up and be counted. Black fathers keep your ass home and help raise your children. Peggy, Chief & I have your back. Fair winds and following seas shipmate. Slap heard round the world needs to happen a whole lot more my sisters.",0,Thank you Mrs Hubbard I am so happy that you said what needs saying Blacks are allowing their neighborhoods to be destroyed by themselves Black mothers stand up and be counted Black fathers keep your ass home and help raise your children Peggy Chief I have your back Fair winds and following seas shipmate Slap heard round the world needs to happen a whole lot more my sisters,Thank you Mrs Hubbard I am so happy that you said what needs saying Blacks are allowing their neighborhoods to be destroyed by themselves Black mothers stand up and be counted Black fathers keep your ass home and help raise your children Peggy Chief I have your back Fair winds and following seas shipmate Slap heard round the world needs to happen a whole lot more my sisters
youtube_toxic_comments,"You go girl!! ... have listened twice, retweeted twice (first from gateway pundent, second from youtube)  God Bless Ms Hubbard and God's speed with your vid.",0,You go girl have listened twice retweeted twice first from gateway pundent second from youtube God Bless Ms Hubbard and Gods speed with your vid,You go girl have listened twice retweeted twice first from gateway pundent second from youtube God Bless Ms Hubbard and Gods speed with your vid
youtube_toxic_comments,Great video...Thank you Peggy.,0,Great videoThank you Peggy,Great videoThank you Peggy
youtube_toxic_comments,This Brave woman brought tears to my eyes,0,This Brave woman brought tears to my eyes,This Brave woman brought tears to my eyes
youtube_toxic_comments,PEGGY HUBBARD for PRESIDENT 2016 !!!!,0,PEGGY HUBBARD for PRESIDENT,PEGGY HUBBARD for PRESIDENT
youtube_toxic_comments,Very respectable woman,0,Very respectable woman,Very respectable woman
youtube_toxic_comments,Too much logic and intelligence.  She must be mixed race with some intelligent white DNA in her.,1,Too much logic and intelligence She must be mixed race with some intelligent white DNA in her,Too much logic and intelligence She must be mixed race with some intelligent white DNA in her
youtube_toxic_comments,AMEN! Tell it like it is sister AMEN!,0,AMEN Tell it like it is sister AMEN,AMEN Tell it like it is sister AMEN
youtube_toxic_comments,We need more people like Peggy Hubbard! I support her as Mother of the Year with Common Sense.,0,We need more people like Peggy Hubbard I support her as Mother of the Year with Common Sense,We need more people like Peggy Hubbard I support her as Mother of the Year with Common Sense
youtube_toxic_comments,I think I just fell in love.,0,I think I just fell in love,I think I just fell in love
youtube_toxic_comments,One must be fucking stupid if one attacks a police officer and expects to get away with it without any response from the police.,1,One must be fucking stupid if one attacks a police officer and expects to get away with it without any response from the police,One must be fucking stupid if one attacks a police officer and expects to get away with it without any response from the police
youtube_toxic_comments,"I never heard of this woman before.  But, I'm loving what she is saying.  This message is too valuable not to get out there.  Thanks for posting!",0,I never heard of this woman before But Im loving what she is saying This message is too valuable not to get out there Thanks for posting,I never heard of this woman before But Im loving what she is saying This message is too valuable not to get out there Thanks for posting
youtube_toxic_comments,"hit the nail on the head !! black lives matter, guess not when they keep killing each other over stupid shit . like gang loyalty and selling drugs instead of getting an education so you are able to get out of the getto your in . i take my hat off to those parents who raise there chlidren to have values and pride in who they are,cause those are the ones who will make a difference . not the drug dealing gang bangers . the only difference there going to makeis one less for the holiday dinners",0,hit the nail on the head black lives matter guess not when they keep killing each other over stupid shit like gang loyalty and selling drugs instead of getting an education so you are able to get out of the getto your in i take my hat off to those parents who raise there chlidren to have values and pride in who they arecause those are the ones who will make a difference not the drug dealing gang bangers the only difference there going to makeis one less for the holiday dinners,hit the nail on the head black lives matter guess not when they keep killing each other over stupid shit like gang loyalty and selling drugs instead of getting an education so you are able to get out of the getto your in i take my hat off to those parents who raise there chlidren to have values and pride in who they arecause those are the ones who will make a difference not the drug dealing gang bangers the only difference there going to makeis one less for the holiday dinners
youtube_toxic_comments,"Dear Peggy, can you please be all of our Mother and run for president?",0,Dear Peggy can you please be all of our Mother and run for president,Dear Peggy can you please be all of our Mother and run for president
youtube_toxic_comments,"Plenty of white people do care, but when they have the exact same views as this woman they are deemed RACIST. I stopped caring",0,Plenty of white people do care but when they have the exact same views as this woman they are deemed RACIST I stopped caring,Plenty of white people do care but when they have the exact same views as this woman they are deemed RACIST I stopped caring
youtube_toxic_comments,LOOK DEEPER INTO WHY THIS HAPPENS ALL OVER. BLACK PEOPLE DID NOT PUT BLACK PEOPLE IN THIS SITUATION WE ARE ALL IN AS BLACK PEOPLE.  HOPE SHE LEARNS HER HISTORY!,0,LOOK DEEPER INTO WHY THIS HAPPENS ALL OVER BLACK PEOPLE DID NOT PUT BLACK PEOPLE IN THIS SITUATION WE ARE ALL IN AS BLACK PEOPLE HOPE SHE LEARNS HER HISTORY,LOOK DEEPER INTO WHY THIS HAPPENS ALL OVER BLACK PEOPLE DID NOT PUT BLACK PEOPLE IN THIS SITUATION WE ARE ALL IN AS BLACK PEOPLE HOPE SHE LEARNS HER HISTORY
youtube_toxic_comments,I love this woman. wish there were more like her. it would certainly help the cause if more were on the same page...,0,I love this woman wish there were more like her it would certainly help the cause if more were on the same page,I love this woman wish there were more like her it would certainly help the cause if more were on the same page
youtube_toxic_comments,That's just cruel of her as a mom,0,Thats just cruel of her as a mom,Thats just cruel of her as a mom
youtube_toxic_comments,She spoke what on others want to say....,0,She spoke what on others want to say,She spoke what on others want to say
youtube_toxic_comments,This women should get the NOBEL PEACE PRIZE instead of that Antichrist Obama.,0,This women should get the NOBEL PEACE PRIZE instead of that Antichrist Obama,This women should get the NOBEL PEACE PRIZE instead of that Antichrist Obama
youtube_toxic_comments,Bravo!,0,Bravo,Bravo
youtube_toxic_comments,"Correction: Black ppl have NEVER been the most violent ppl on this planet.  Now some of what she is saying is true but, when it comes to this black on black crime shit,  don't just single my race out when the same shit happens with other races, all across the globe.",1,Correction Black ppl have NEVER been the most violent ppl on this planet Now some of what she is saying is true but when it comes to this black on black crime shit dont just single my race out when the same shit happens with other races all across the globe,Correction Black ppl have NEVER been the most violent ppl on this planet Now some of what she is saying is true but when it comes to this black on black crime shit dont just single my race out when the same shit happens with other races all across the globe
youtube_toxic_comments,"I'm sure michael brown knew the killer of the young girl and considered him his ""homeboy""",0,Im sure michael brown knew the killer of the young girl and considered him his homeboy,Im sure michael brown knew the killer of the young girl and considered him his homeboy
youtube_toxic_comments,I love you Peggy.,0,I love you Peggy,I love you Peggy
youtube_toxic_comments,yeah what she said save us some tax dollars so we can buy parts for are harleys and ARs LOLOL,0,yeah what she said save us some tax dollars so we can buy parts for are harleys and ARs LOLOL,yeah what she said save us some tax dollars so we can buy parts for are harleys and ARs LOLOL
youtube_toxic_comments,"Peggy, I know there are many more fine black women (and men) like you who are sick and tired of the violence and the blame. Thanks for speaking up!",0,Peggy I know there are many more fine black women and men like you who are sick and tired of the violence and the blame Thanks for speaking up,Peggy I know there are many more fine black women and men like you who are sick and tired of the violence and the blame Thanks for speaking up
youtube_toxic_comments,"Awesome Job Peggy!  thank you for telling it how it is and the truth!!
 #WeStandWithPeggyHubbard",0,Awesome Job Peggy thank you for telling it how it is and the truth WeStandWithPeggyHubbard,Awesome Job Peggy thank you for telling it how it is and the truth WeStandWithPeggyHubbard
youtube_toxic_comments,"That community should be marching for peace hand in hand for the girl that was killed sitting in her home doing homework. She deserves at least that or society has let her down. Maybe Al Sharpton will lead ...
",0,That community should be marching for peace hand in hand for the girl that was killed sitting in her home doing homework She deserves at least that or society has let her down Maybe Al Sharpton will lead,That community should be marching for peace hand in hand for the girl that was killed sitting in her home doing homework She deserves at least that or society has let her down Maybe Al Sharpton will lead
youtube_toxic_comments,"Truth delivered with the courage of conviction, not political correctness reaches the hearts and minds of the honest, productive and hard-working people. This lady says it like it is.",0,Truth delivered with the courage of conviction not political correctness reaches the hearts and minds of the honest productive and hardworking people This lady says it like it is,Truth delivered with the courage of conviction not political correctness reaches the hearts and minds of the honest productive and hardworking people This lady says it like it is
youtube_toxic_comments,Right On! Dynamite!,0,Right On Dynamite,Right On Dynamite
youtube_toxic_comments,You see if Blacks speak  the truth and don't conform to the norm they are considered Uncle Tom's and sell outs,0,You see if Blacks speak the truth and dont conform to the norm they are considered Uncle Toms and sell outs,You see if Blacks speak the truth and dont conform to the norm they are considered Uncle Toms and sell outs
youtube_toxic_comments,"So now a days, if you're Conservative, support the Confederate Flag,denies racism,and criticize black people; you're deemed a hero by white people? Lmao. Please get this white woman in black face off my screen",1,So now a days if youre Conservative support the Confederate Flagdenies racismand criticize black people youre deemed a hero by white people Lmao Please get this white woman in black face off my screen,So now a days if youre Conservative support the Confederate Flagdenies racismand criticize black people youre deemed a hero by white people Lmao Please get this white woman in black face off my screen
youtube_toxic_comments,REAL strong black woman NOT afraid to speak the TRUTH.,0,REAL strong black woman NOT afraid to speak the TRUTH,REAL strong black woman NOT afraid to speak the TRUTH
youtube_toxic_comments,Peggy I love your video and I once use to stand for black lives matters but now they are using it as an excuse to get away with crime. I know a lot of good blacks who would like their voices heard but their voices are silenced because of this nationwide uproar of black lives matters and their afraid if they say something they could be the next victim.,0,Peggy I love your video and I once use to stand for black lives matters but now they are using it as an excuse to get away with crime I know a lot of good blacks who would like their voices heard but their voices are silenced because of this nationwide uproar of black lives matters and their afraid if they say something they could be the next victim,Peggy I love your video and I once use to stand for black lives matters but now they are using it as an excuse to get away with crime I know a lot of good blacks who would like their voices heard but their voices are silenced because of this nationwide uproar of black lives matters and their afraid if they say something they could be the next victim
youtube_toxic_comments,"okay blacklivesmovent thugs  stop with this carp u wanna stand up for a murder but yet a child died by gettin shoot in the cheast all becasue u all wanna act like the plant of the apes movie all because of this excuse me black are killing other blacks and u wanna come after cops and white ppl  and call us names , rastist names all because u  dont get it try lisening to the lawa obeying the the law and stop shooting  inncent ppl  for you own  benfits all of u guys killing other ppl need to be in  jail,",1,okay blacklivesmovent thugs stop with this carp u wanna stand up for a murder but yet a child died by gettin shoot in the cheast all becasue u all wanna act like the plant of the apes movie all because of this excuse me black are killing other blacks and u wanna come after cops and white ppl and call us names rastist names all because u dont get it try lisening to the lawa obeying the the law and stop shooting inncent ppl for you own benfits all of u guys killing other ppl need to be in jail,okay blacklivesmovent thugs stop with this carp u wanna stand up for a murder but yet a child died by gettin shoot in the cheast all becasue u all wanna act like the plant of the apes movie all because of this excuse me black are killing other blacks and u wanna come after cops and white ppl and call us names rastist names all because u dont get it try lisening to the lawa obeying the the law and stop shooting inncent ppl for you own benfits all of u guys killing other ppl need to be in jail
youtube_toxic_comments,"You freakin' go, girl!!",0,You freakin go girl,You freakin go girl
youtube_toxic_comments,"AMEN!!!, Peggy Hubbard!! Color makes no difference, it's the person on the inside. The innocent nine year old little girl is the one attention should have been on. Some people just want to cause chaos, black and white!! All of what is going on is exactly what Obama wanted,now look at our country and this mess that it's in. I admire your courage and telling it like it is Peggy Hubbard.",1,AMEN Peggy Hubbard Color makes no difference its the person on the inside The innocent nine year old little girl is the one attention should have been on Some people just want to cause chaos black and white All of what is going on is exactly what Obama wantednow look at our country and this mess that its in I admire your courage and telling it like it is Peggy Hubbard,AMEN Peggy Hubbard Color makes no difference its the person on the inside The innocent nine year old little girl is the one attention should have been on Some people just want to cause chaos black and white All of what is going on is exactly what Obama wantednow look at our country and this mess that its in I admire your courage and telling it like it is Peggy Hubbard
youtube_toxic_comments,one race ( the human race),0,one race the human race,one race the human race
youtube_toxic_comments,"OMG! She is putting it all out there, telling the truth. It's hard, but it's true.",0,OMG She is putting it all out there telling the truth Its hard but its true,OMG She is putting it all out there telling the truth Its hard but its true
youtube_toxic_comments,"Before integration black people had their own schools , business and  banks !!!!!!  After integration they lost every thing !!!!!!",1,Before integration black people had their own schools business and banks After integration they lost every thing,Before integration black people had their own schools business and banks After integration they lost every thing
youtube_toxic_comments,No! Leave it alone! Don't take it down!,0,No Leave it alone Dont take it down,No Leave it alone Dont take it down
youtube_toxic_comments,Wake up Black People.,0,Wake up Black People,Wake up Black People
youtube_toxic_comments,"This older, white conservative says Peggy for Vice President! Could you imagine a Trump/Hubbard ticket? WOWEEE WOW!",0,This older white conservative says Peggy for Vice President Could you imagine a TrumpHubbard ticket WOWEEE WOW,This older white conservative says Peggy for Vice President Could you imagine a TrumpHubbard ticket WOWEEE WOW
youtube_toxic_comments,pretty woman dang!,0,pretty woman dang,pretty woman dang
youtube_toxic_comments,"Leave the video. Sometimes the truth hurts.
Thank you for posting the video.",0,Leave the video Sometimes the truth hurts Thank you for posting the video,Leave the video Sometimes the truth hurts Thank you for posting the video
youtube_toxic_comments,"Ask your fellow white liberal press networks and blogs to post this, they won't, they cringe at black conservatism.",1,Ask your fellow white liberal press networks and blogs to post this they wont they cringe at black conservatism,Ask your fellow white liberal press networks and blogs to post this they wont they cringe at black conservatism
youtube_toxic_comments,She said I need new parts for my Harley lol,0,She said I need new parts for my Harley lol,She said I need new parts for my Harley lol
